id,title,description,fileType,fileSize,url,directUrl,thumbnail,verified,views,createdAt,updatedAt,userId,likeCount,dislikeCount,featured
2sbocq7oficymlo2tbi5ujfp5,JANHVI KAPOOR Desifakes.net by hr77777,null,image/gif,null,https://i.ibb.co/XZYmxDYT/J5-1.gif,https://i.ibb.co/XZYmxDYT/J5-1.gif,null,TRUE,1311103,2026-06-24 07:42:55,2026-06-24 07:42:55,ac5d34e1-45d9-4f7e-b59d-47fc95b6bf8b,16861,79998,FALSE
cmqqn9og9zwt59g1s8o0mzi6t,Group sex fucking wife and groping sister in law,,video/mp4,0,https://cdn2.videy.co/hgZojSWk1.mp4,https://cdn2.videy.co/hgZojSWk1.mp4,https://img2.pixhost.to/images/8828/742289486_1892856898071788221_0.jpg,TRUE,40931,2020-06-23 12:52:34,2026-06-23 12:52:34,beda788c-f4e5-47a4-a867-a145a84b3f47,153,1076,FALSE
cmqqpo05t6sab4a3m3goiz12i,desi desi Madurai college girl Kanmani fucking with boyfriend,,video/mp4,0,https://cdn.videy.co/jVyLh0LF1.mp4,https://cdn.videy.co/jVyLh0LF1.mp4,https://img2.pixhost.to/images/8829/742304349_1988944110753742706_0.jpg,TRUE,1256921,2020-06-23 13:59:42,2026-06-23 13:59:42,beda788c-f4e5-47a4-a867-a145a84b3f47,86921,113,FALSE
cmqqqb92dnc8mw6kgnzqcrpdm,Indian house wife,,video/mp4,0,https://cdn.videy.co/YZ4sOKnz1.mp4,https://cdn.videy.co/YZ4sOKnz1.mp4,https://img2.pixhost.to/images/8829/742305071_2705852731630723868_0.jpg,TRUE,2744588,2020-06-23 14:17:46,2026-06-23 14:17:46,beda788c-f4e5-47a4-a867-a145a84b3f47,51422,10945,FALSE
cmqqphft14wg27ck3rckparjq,MONIKA,,video/mp4,0,https://cdn.videy.co/JFyJeJ1q1.mp4,https://cdn.videy.co/JFyJeJ1q1.mp4,https://img2.pixhost.to/images/8829/742303651_3824942639914724040_0.jpg,TRUE,1300318,2020-06-23 13:54:36,2020-06-23 13:54:36,beda788c-f4e5-47a4-a867-a145a84b3f47,51606,45898,FALSE
25bspqybxzbebvb8z34ezddw7,Bra Salesman |  Savitha Bhabhi Video S01 EP01,null,video/mp4,null,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP01.mp4,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP01.mp4,https://www.savitabhabhi.vip/wp-content/uploads/2016/06/sb1_en_001.jpg,TRUE,283751,2026-06-24 15:38:48,2026-06-24 15:38:48,ddcacdc7-7f98-4352-8294-a0fea50381db,17867,15696,FALSE
2g9kg40uvbxr0g1woyeytg64i, The Perfect Hostess |  Savitha Bhabhi Video S01 EP04,null,video/mp4,null,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP04.mp4,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP04.mp4,https://www.savitabhabhi.vip/wp-content/uploads/2016/06/sb3_en_000.jpg,TRUE,9677,2026-06-24 15:38:48,2026-06-24 15:38:48,ddcacdc7-7f98-4352-8294-a0fea50381db,229,15,FALSE
2w3c03tx76e287f7xjs22fbpr,Savita Plays Doctor! |  Savitha Bhabhi Video S01 EP46,null,video/mp4,null,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP46.mp4,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP46.mp4,https://www.savitabhabhi.vip/wp-content/uploads/2016/06/sb46_eng_000-768x1087.jpg,TRUE,0,2026-06-24 15:38:48,2026-06-24 15:38:48,ddcacdc7-7f98-4352-8294-a0fea50381db,0,0,FALSE
237237lr4nmfvoq451vcthxae,The Perfect Indian Bride |  Savitha Bhabhi Video S01 EP35,null,video/mp4,null,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP35.mp4,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP35.mp4,https://www.savitabhabhi.vip/wp-content/uploads/2016/06/sb35_eng_000-768x1087.jpg,TRUE,2462730,2026-06-24 15:38:48,2026-06-24 15:38:48,ddcacdc7-7f98-4352-8294-a0fea50381db,104377,54216,FALSE
27voprv4n8lkelktkgba2yhr3,Pussy on the Catwalk |  Savitha Bhabhi Video S01 EP71,null,video/mp4,null,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP71.mp4,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP71.mp4,https://www.savitabhabhi.vip/wp-content/uploads/2016/11/sb71-000-cover.jpg,TRUE,0,2026-06-24 15:38:48,2026-06-24 15:38:48,ddcacdc7-7f98-4352-8294-a0fea50381db,0,0,FALSE
2ie93eki0ujvv9206j6o1nf98,Neha’s Education |  Savitha Bhabhi Video S01 EP70,null,video/mp4,null,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP70.mp4,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP70.mp4,https://www.savitabhabhi.vip/wp-content/uploads/2016/10/sb70_000.jpg,TRUE,81649,2026-06-24 15:38:48,2026-06-24 15:38:48,ddcacdc7-7f98-4352-8294-a0fea50381db,1561,148,FALSE
2it68p6jw85yd45bqq6eza2np,Friends Share Everything |  Savitha Bhabhi Video S01 EP83,null,video/mp4,null,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP83.mp4,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP83.mp4,https://www.savitabhabhi.vip/wp-content/uploads/2017/11/sb83-000-cover_uqq7.jpg,TRUE,6835,2026-06-24 15:38:48,2026-06-24 15:38:48,ddcacdc7-7f98-4352-8294-a0fea50381db,303,39,FALSE
2367wewrfepycf4oviz3gajm4,Giving the Dog a Bone |  Savitha Bhabhi Video S01 EP84,null,video/mp4,null,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP84.mp4,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP84.mp4,https://www.savitabhabhi.vip/wp-content/uploads/2017/12/sb84-000-b_upby.jpg,TRUE,586905,2026-06-24 15:38:48,2026-06-24 15:38:48,ddcacdc7-7f98-4352-8294-a0fea50381db,8248,24829,FALSE
2f9pe7tbln76pbiv2y7dhgyo2,Back To Work |  Savitha Bhabhi Video S01 EP85,null,video/mp4,null,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP85.mp4,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP85.mp4,https://www.savitabhabhi.vip/wp-content/uploads/2018/01/sb85-000-cover-_obve.jpg,TRUE,1087477,2026-06-24 15:38:48,2026-06-24 15:38:48,ddcacdc7-7f98-4352-8294-a0fea50381db,733,49673,FALSE
2btkzksc8tab3h7mb1cqx8h57,Meat Tenderiser |  Savitha Bhabhi Video S01 EP87,null,video/mp4,null,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP87.mp4,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP87.mp4,https://www.savitabhabhi.vip/wp-content/uploads/2018/03/sb88-cover-b_l99n.jpg,TRUE,24143,2026-06-24 15:38:48,2026-06-24 15:38:48,ddcacdc7-7f98-4352-8294-a0fea50381db,937,61,FALSE
25lion1j1jazvxrmiz7sbigvj,Delivering Desire |  Savitha Bhabhi Video S01 EP88,null,video/mp4,null,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP88.mp4,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP88.mp4,https://www.savitabhabhi.vip/wp-content/uploads/2018/03/sb88-00-b_1ivy.jpg,TRUE,1421,2026-06-24 15:38:48,2026-06-24 15:38:48,ddcacdc7-7f98-4352-8294-a0fea50381db,9,53,FALSE
27s7tjhzd9lkuh1szyz9w0trh,Intensive Care |  Savitha Bhabhi Video S01 EP89,null,video/mp4,null,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP89.mp4,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP89.mp4,https://www.savitabhabhi.vip/wp-content/uploads/2018/04/sb89-000-cover-b_r40a.jpg,TRUE,424747,2026-06-24 15:38:48,2026-06-24 15:38:48,ddcacdc7-7f98-4352-8294-a0fea50381db,39391,31365,FALSE
29vrelrksp5secotl375oq1dw,Helping Hands |  Savitha Bhabhi Video S01 EP90,null,video/mp4,null,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP90.mp4,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP90.mp4,https://www.savitabhabhi.vip/wp-content/uploads/2018/05/sb90-000-cover-b_ktij.jpg,TRUE,1734689,2026-06-24 15:38:48,2026-06-24 15:38:48,ddcacdc7-7f98-4352-8294-a0fea50381db,86295,35116,FALSE
2oew7oxsza4qt9wnvcbrf54oj, Savitha: Now Hiring |  Savitha Bhabhi Video S01 EP91,null,video/mp4,null,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP91.mp4,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP91.mp4,https://www.savitabhabhi.vip/wp-content/uploads/2018/06/sb91-cover_ver1b_8cbe.jpg,TRUE,63437,2026-06-24 15:38:48,2026-06-24 15:38:48,ddcacdc7-7f98-4352-8294-a0fea50381db,4883,689,FALSE
2bb4t53c4wzupcq59b8bhsreb,Employee of the Month |  Savitha Bhabhi Video S01 EP86,null,video/mp4,null,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP86.mp4,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP86.mp4,https://www.savitabhabhi.vip/wp-content/uploads/2018/01/sb86-000-cover_0l2k.jpg,TRUE,0,2026-06-24 15:38:48,2026-06-24 15:38:48,ddcacdc7-7f98-4352-8294-a0fea50381db,0,0,FALSE
2hl75xosdj3zas0bfgzja6849,Savita’s Wedding |  Savitha Bhabhi Video S01 EP19,null,video/mp4,null,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP19.mp4,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP19.mp4,https://www.savitabhabhi.vip/wp-content/uploads/2016/06/sb19_coverpage-768x1087.jpg,TRUE,230818,2026-06-24 15:38:48,2026-06-24 15:38:48,ddcacdc7-7f98-4352-8294-a0fea50381db,9785,12171,FALSE
2543u1uuyxoleqbofxx14qzr6,Double Trouble |  Savitha Bhabhi Video S01 EP16,null,video/mp4,null,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP16.mp4,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP16.mp4,https://www.savitabhabhi.vip/wp-content/uploads/2016/06/sb16_coverpage-768x1087.jpg,TRUE,1425,2026-06-24 15:38:48,2026-06-24 15:38:48,ddcacdc7-7f98-4352-8294-a0fea50381db,60,7,FALSE
2yrfphi371izulbk3rape1bdc,Servant Boy |  Savitha Bhabhi Video S01 EP05,null,video/mp4,null,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP05.mp4,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP05.mp4,https://www.savitabhabhi.vip/wp-content/uploads/2016/06/sb5_coverpage-768x1087.jpg,TRUE,123315,2026-06-24 15:38:48,2026-06-24 15:38:48,ddcacdc7-7f98-4352-8294-a0fea50381db,4905,7001,FALSE
2zyqql2u80vbeegyh792f8u07,Virginity Lost |  Savitha Bhabhi Video S01 EP06,null,video/mp4,null,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP06.mp4,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP06.mp4,https://www.savitabhabhi.vip/wp-content/uploads/2016/06/sb6_coverpage.jpg,TRUE,38313,2026-06-24 15:38:48,2026-06-24 15:38:48,ddcacdc7-7f98-4352-8294-a0fea50381db,2499,409,FALSE
2xy4mred8jc1ic3gmj2xetsnk,Doctor Doctor |  Savitha Bhabhi Video S01 EP07,null,video/mp4,null,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP07.mp4,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP07.mp4,https://www.savitabhabhi.vip/wp-content/uploads/2016/06/sb7_coverpage.jpg,TRUE,1122195,2026-06-24 15:38:48,2026-06-24 15:38:48,ddcacdc7-7f98-4352-8294-a0fea50381db,78246,22343,FALSE
2sluk5481394ctneqoxrs5due,The Interview |  Savitha Bhabhi Video S01 EP08,null,video/mp4,null,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP08.mp4,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP08.mp4,https://www.savitabhabhi.vip/wp-content/uploads/2016/06/sb8_coverpage.jpg,TRUE,203,2026-06-24 15:38:48,2026-06-24 15:38:48,ddcacdc7-7f98-4352-8294-a0fea50381db,8,9,FALSE
23db8m3waxg8x3lwggjghdbvk,Sexy Shopping |  Savitha Bhabhi Video S01 EP09,null,video/mp4,null,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP09.mp4,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP09.mp4,https://www.savitabhabhi.vip/wp-content/uploads/2016/06/sb9_coverpage.jpg,TRUE,3082051,2026-06-24 15:38:48,2026-06-24 15:38:48,ddcacdc7-7f98-4352-8294-a0fea50381db,222819,130066,FALSE
2hks225vn5h1ss6zso396cwsr,Miss India |  Savitha Bhabhi Video S01 EP10,null,video/mp4,null,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP10.mp4,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP10.mp4,https://www.savitabhabhi.vip/wp-content/uploads/2016/06/sb10_coverpage-768x1087.jpg,TRUE,57752,2026-06-24 15:38:48,2026-06-24 15:38:48,ddcacdc7-7f98-4352-8294-a0fea50381db,5408,3949,FALSE
29rd8va3vic6nzoaty83fbtvi,Miss India Part 2 |  Savitha Bhabhi Video S01 EP12,null,video/mp4,null,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP12.mp4,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP12.mp4,https://www.savitabhabhi.vip/wp-content/uploads/2016/06/sb12_coverpage.jpg,TRUE,2509,2026-06-24 15:38:48,2026-06-24 15:38:48,ddcacdc7-7f98-4352-8294-a0fea50381db,23,110,FALSE
2hg8khwfhzab6g6nlgskdeoxm,College Girl Savvi |  Savitha Bhabhi Video S01 EP13,null,video/mp4,null,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP13.mp4,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP13.mp4,https://www.savitabhabhi.vip/wp-content/uploads/2016/06/sb13_coverpage-768x1087.jpg,TRUE,8650,2026-06-24 15:38:48,2026-06-24 15:38:48,ddcacdc7-7f98-4352-8294-a0fea50381db,305,635,FALSE
2zm340mosziuik8zz4ymzylcx,Sexpress |  Savitha Bhabhi Video S01 EP14,null,video/mp4,null,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP14.mp4,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP14.mp4,https://www.savitabhabhi.vip/wp-content/uploads/2016/06/sb14_coverpage-768x1087.jpg,TRUE,240267,2026-06-24 15:38:48,2026-06-24 15:38:48,ddcacdc7-7f98-4352-8294-a0fea50381db,19060,7140,FALSE
2rcw07uluqvufl5vl3miy1ygq,Ashok at Home |  Savitha Bhabhi Video S01 EP15,null,video/mp4,null,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP15.mp4,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP15.mp4,https://www.savitabhabhi.vip/wp-content/uploads/2016/06/sb15_coverpage-768x1087.jpg,TRUE,442,2026-06-24 15:38:48,2026-06-24 15:38:48,ddcacdc7-7f98-4352-8294-a0fea50381db,30,2,FALSE
247bv3xhqd100ij9a2coeuffs,Double Trouble Part 2 |  Savitha Bhabhi Video S01 EP17,null,video/mp4,null,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP17.mp4,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP17.mp4,https://www.savitabhabhi.vip/wp-content/uploads/2016/06/sb17_coverpage-768x1087.jpg,TRUE,1600570,2026-06-24 15:38:48,2026-06-24 15:38:48,ddcacdc7-7f98-4352-8294-a0fea50381db,144424,22660,FALSE
2mrchasxoc1tzk3hg90hjmmt8,Tution Teacher Savita |  Savitha Bhabhi Video S01 EP18,null,video/mp4,null,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP18.mp4,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP18.mp4,https://www.savitabhabhi.vip/wp-content/uploads/2016/06/sb18_coverpage-768x1087.jpg,TRUE,119612,2026-06-24 15:38:48,2026-06-24 15:38:48,ddcacdc7-7f98-4352-8294-a0fea50381db,10722,1001,FALSE
24lph8dgb6mo1u7fvw57r81ur,Jungle Love |  Savitha Bhabhi Video S01 EP67,null,video/mp4,null,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP67.mp4,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP67.mp4,https://www.savitabhabhi.vip/wp-content/uploads/2016/07/sb67-00.jpg,TRUE,37606,2026-06-24 15:38:48,2026-06-24 15:38:48,ddcacdc7-7f98-4352-8294-a0fea50381db,2886,521,FALSE
2lhnyu325cr12iq2yj1fspowy,Sexercise |  Savitha Bhabhi Video S01 EP20,null,video/mp4,null,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP20.mp4,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP20.mp4,https://www.savitabhabhi.vip/wp-content/uploads/2016/06/sb20_coverpage-768x1087.jpg,TRUE,273871,2026-06-24 15:38:48,2026-06-24 15:38:48,ddcacdc7-7f98-4352-8294-a0fea50381db,18357,6364,FALSE
283q6z514ybnwjbpnt2jhgvyn,A Wife’s Confession |  Savitha Bhabhi Video S01 EP21,null,video/mp4,null,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP21.mp4,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP21.mp4,https://www.savitabhabhi.vip/wp-content/uploads/2016/06/sb21_coverpage-1-768x1087.jpg,TRUE,182741,2026-06-24 15:38:48,2026-06-24 15:38:48,ddcacdc7-7f98-4352-8294-a0fea50381db,9451,3184,FALSE
2ls1k7ummv3givz3tafohe5p4,Shobha’s First Time |  Savitha Bhabhi Video S01 EP22,null,video/mp4,null,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP22.mp4,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP22.mp4,https://www.savitabhabhi.vip/wp-content/uploads/2016/06/sb22_coverpage-768x1087.jpg,TRUE,268,2026-06-24 15:38:48,2026-06-24 15:38:48,ddcacdc7-7f98-4352-8294-a0fea50381db,10,4,FALSE
2x6zkbwrvz75m4z6izrezq88s,Raj Bhaiya |  Savitha Bhabhi Video S01 EP23,null,video/mp4,null,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP23.mp4,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP23.mp4,https://www.savitabhabhi.vip/wp-content/uploads/2016/06/sb23_coverpage-1-768x1087.jpg,TRUE,3,2026-06-24 15:38:48,2026-06-24 15:38:48,ddcacdc7-7f98-4352-8294-a0fea50381db,0,0,FALSE
22i7fuy0rtzpej91gq0qcwwoc,The Mystery of TWO! |  Savitha Bhabhi Video S01 EP24,null,video/mp4,null,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP24.mp4,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP24.mp4,https://www.savitabhabhi.vip/wp-content/uploads/2016/06/sb24_coverpage-768x1086.jpg,TRUE,4645944,2026-06-24 15:38:48,2026-06-24 15:38:48,ddcacdc7-7f98-4352-8294-a0fea50381db,321453,276,FALSE
2fymaoop30lu8mg6bp5278h3u,The Uncle’s Visit |  Savitha Bhabhi Video S01 EP25,null,video/mp4,null,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP25.mp4,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP25.mp4,https://www.savitabhabhi.vip/wp-content/uploads/2016/06/sb25_coverpage-768x1087.jpg,TRUE,3441330,2026-06-24 15:38:48,2026-06-24 15:38:48,ddcacdc7-7f98-4352-8294-a0fea50381db,94422,60165,FALSE
2yvxtq49vcb2pdee8qyn5i2yt,The Photoshoot |  Savitha Bhabhi Video S01 EP26,null,video/mp4,null,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP26.mp4,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP26.mp4,https://www.savitabhabhi.vip/wp-content/uploads/2016/06/sb26_coverpage-768x1087.jpg,TRUE,1220286,2026-06-24 15:38:48,2026-06-24 15:38:48,ddcacdc7-7f98-4352-8294-a0fea50381db,94914,26215,FALSE
2o0i75mr7v20sghsmp9maw9x6,The Birthday Bash |  Savitha Bhabhi Video S01 EP27,null,video/mp4,null,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP27.mp4,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP27.mp4,https://www.savitabhabhi.vip/wp-content/uploads/2016/06/sb27_coverpage-768x1087.jpg,TRUE,633216,2026-06-24 15:38:48,2026-06-24 15:38:48,ddcacdc7-7f98-4352-8294-a0fea50381db,37650,1465,FALSE
2or75j4fgpcsucaguvue5a5ir,Business OR AND Pleasure |  Savitha Bhabhi Video S01 EP28,null,video/mp4,null,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP28.mp4,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP28.mp4,https://www.savitabhabhi.vip/wp-content/uploads/2016/06/sb28_cover-768x1087.jpg,TRUE,136158,2026-06-24 15:38:48,2026-06-24 15:38:48,ddcacdc7-7f98-4352-8294-a0fea50381db,11333,1176,FALSE
29yta303j9xl0rgrzfczubc8w,The Intern |  Savitha Bhabhi Video S01 EP29,null,video/mp4,null,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP29.mp4,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP29.mp4,https://www.savitabhabhi.vip/wp-content/uploads/2016/06/sb29_eng_000-768x1087.jpg,TRUE,3307304,2026-06-24 15:38:48,2026-06-24 15:38:48,ddcacdc7-7f98-4352-8294-a0fea50381db,128511,42307,FALSE
2a35je0d8uq8pcyi00w7zw1qy,Sexercise – How it All Began! |  Savitha Bhabhi Video S01 EP30,null,video/mp4,null,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP30.mp4,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP30.mp4,https://www.savitabhabhi.vip/wp-content/uploads/2016/06/sb30_eng_000-768x1087.jpg,TRUE,1429,2026-06-24 15:38:48,2026-06-24 15:38:48,ddcacdc7-7f98-4352-8294-a0fea50381db,109,70,FALSE
28skwyu7oiynxitt9h2pl9362,Sexy Secretary 1 |  Savitha Bhabhi Video S01 EP31,null,video/mp4,null,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP31.mp4,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP31.mp4,https://www.savitabhabhi.vip/wp-content/uploads/2016/06/sb31_cover-768x1087.jpg,TRUE,415012,2026-06-24 15:38:48,2026-06-24 15:38:48,ddcacdc7-7f98-4352-8294-a0fea50381db,3008,23684,FALSE
2l4bpg1oiyiwa7azwm3u7mc72,SB’s Special Tailor |  Savitha Bhabhi Video S01 EP32,null,video/mp4,null,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP32.mp4,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP32.mp4,https://www.savitabhabhi.vip/wp-content/uploads/2016/06/sb32_cover-768x1087.jpg,TRUE,2005,2026-06-24 15:38:48,2026-06-24 15:38:48,ddcacdc7-7f98-4352-8294-a0fea50381db,149,19,FALSE
2mmuflkbfwbtp67c15tvi29y1,Sexy Summer Beach |  Savitha Bhabhi Video S01 EP33,null,video/mp4,null,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP33.mp4,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP33.mp4,https://www.savitabhabhi.vip/wp-content/uploads/2016/06/sb33_cover-768x1087.jpg,TRUE,355804,2026-06-24 15:38:48,2026-06-24 15:38:48,ddcacdc7-7f98-4352-8294-a0fea50381db,29524,4336,FALSE
2gwz5fq6w0hbydnoxu1r2spxg,Sexy Secretary 2 |  Savitha Bhabhi Video S01 EP34,null,video/mp4,null,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP34.mp4,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP34.mp4,https://www.savitabhabhi.vip/wp-content/uploads/2016/06/sb34_eng_000-768x1087.jpg,TRUE,56950,2026-06-24 15:38:48,2026-06-24 15:38:48,ddcacdc7-7f98-4352-8294-a0fea50381db,3946,826,FALSE
2t4ssb6hqf7ekj5vq0zbrwt7t,Anyone for Tennis |  Savitha Bhabhi Video S01 EP37,null,video/mp4,null,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP37.mp4,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP37.mp4,https://www.savitabhabhi.vip/wp-content/uploads/2016/06/sb37_eng_000-768x1087.jpg,TRUE,2163291,2026-06-24 15:38:48,2026-06-24 15:38:48,ddcacdc7-7f98-4352-8294-a0fea50381db,66326,27354,FALSE
2eku0ww7y2kqx4fg8qnn2sjev,Savita & Velamma |  Savitha Bhabhi Video S01 EP43,null,video/mp4,null,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP43.mp4,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP43.mp4,https://www.savitabhabhi.vip/wp-content/uploads/2016/06/sb43_eng_000-768x1087.jpg,TRUE,244,2026-06-24 15:38:48,2026-06-24 15:38:48,ddcacdc7-7f98-4352-8294-a0fea50381db,20,3,FALSE
26epz5c5h401siginj6d8v5al,Back to the Beginning! |  Savitha Bhabhi Video S01 EP50,null,video/mp4,null,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP50.mp4,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP50.mp4,https://www.savitabhabhi.vip/wp-content/uploads/2016/06/sb50_eng_000-768x1087.jpg,TRUE,215681,2026-06-24 15:38:48,2026-06-24 15:38:48,ddcacdc7-7f98-4352-8294-a0fea50381db,1955,461,FALSE
23tuc7u7v4gjfuz8palndi4a9,Ashok’s Cure |  Savitha Bhabhi Video S01 EP38,null,video/mp4,null,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP38.mp4,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP38.mp4,https://www.savitabhabhi.vip/wp-content/uploads/2016/06/sb38_eng_000-768x1087.jpg,TRUE,566701,2026-06-24 15:38:48,2026-06-24 15:38:48,ddcacdc7-7f98-4352-8294-a0fea50381db,33526,21830,FALSE
2eaq6add2ai8zgknc2hzmut29,Replacement Bride |  Savitha Bhabhi Video S01 EP39,null,video/mp4,null,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP39.mp4,https://github.com/movihosteei/pdb-1/releases/download/v1.002/S01.EP39.mp4,https://www.savitabhabhi.vip/wp-content/uploads/2016/06/sb39_eng_000-768x1087.jpg,TRUE,1996618,2026-06-24 15:38:48,2026-06-24 15:38:48,ddcacdc7-7f98-4352-8294-a0fea50381db,93524,78711,FALSE
